id,folio,fecha,hora,cantidad,clave,descripcion,precio,categoria,mes,dia,ano,weekday,hora,time_of_day,sales
874,1562,36:44.0,09:36:00,1,703,NUTELA,10,TOPINGS,July,29,2024,Monday,9,Manana,3
875,1562,36:44.0,09:36:00,1,702,ARANDANO,5,TOPINGS,July,29,2024,Monday,9,Manana,1.5
876,1562,36:44.0,09:36:00,1,701,NUEZ,5,TOPINGS,July,29,2024,Monday,9,Manana,1.5
877,1562,36:44.0,09:36:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,9,Manana,30
878,1562,36:44.0,09:36:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,9,Manana,30
879,1559,38:21.0,09:38:00,1,207,PONCHE CUCHARADA,30,EXTRAS,July,29,2024,Monday,9,Manana,9
880,1163,52:10.0,09:52:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,29,2024,Monday,9,Manana,19.5
881,1560,34:23.0,10:34:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,29,2024,Monday,10,Manana,19.5
882,1560,34:23.0,10:34:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,29,2024,Monday,10,Manana,6
883,1164,36:48.0,10:36:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,29,2024,Monday,10,Manana,28.5
884,1564,41:05.0,10:41:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,29,2024,Monday,10,Manana,15
885,1564,41:05.0,10:41:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,29,2024,Monday,10,Manana,19.5
886,1561,43:18.0,10:43:00,1,202,PANINNI,85,ALIMENTOS,July,29,2024,Monday,10,Manana,25.5
887,1564,51:40.0,10:51:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,29,2024,Monday,10,Manana,6
888,1165,51:45.0,10:51:00,1,202,PANINNI,85,ALIMENTOS,July,29,2024,Monday,10,Manana,25.5
889,1165,51:45.0,10:51:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,29,2024,Monday,10,Manana,19.5
890,1166,00:18.0,11:00:00,1,205,WAFLE,75,ALIMENTOS,July,29,2024,Monday,11,Manana,22.5
891,1166,00:18.0,11:00:00,1,207,PONCHE CUCHARADA,30,EXTRAS,July,29,2024,Monday,11,Manana,9
892,1166,00:18.0,11:00:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,July,29,2024,Monday,11,Manana,19.5
893,1167,02:40.0,11:02:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,29,2024,Monday,11,Manana,19.5
894,1167,02:40.0,11:02:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,29,2024,Monday,11,Manana,6
895,1168,04:08.0,11:04:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,29,2024,Monday,11,Manana,19.5
896,1563,28:36.0,11:28:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,11,Manana,30
897,1169,46:07.0,11:46:00,1,504,PROBIOTICO,25,EXTRAS,July,29,2024,Monday,11,Manana,7.5
898,1169,46:07.0,11:46:00,1,502,FIBRA,32,EXTRAS,July,29,2024,Monday,11,Manana,9.6
899,1169,46:07.0,11:46:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,11,Manana,30
900,1169,46:07.0,11:46:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,11,Manana,30
901,1169,46:07.0,11:46:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,11,Manana,30
902,1169,46:07.0,11:46:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,11,Manana,30
903,1170,49:26.0,11:49:00,1,202,PANINNI,85,ALIMENTOS,July,29,2024,Monday,11,Manana,25.5
904,1171,52:33.0,11:52:00,1,511,BARRA,45,EXTRAS,July,29,2024,Monday,11,Manana,13.5
905,1171,52:33.0,11:52:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,11,Manana,30
906,1171,52:33.0,11:52:00,1,506,CALCIO,15,EXTRAS,July,29,2024,Monday,11,Manana,4.5
907,1171,52:33.0,11:52:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,29,2024,Monday,11,Manana,28.5
908,1172,00:28.0,12:00:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,12,Tarde,30
909,1172,00:28.0,12:00:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,29,2024,Monday,12,Tarde,15
910,1565,13:09.0,12:13:00,1,601,DESAYUNO BASICO,85,COMBOS,July,29,2024,Monday,12,Tarde,25.5
911,1173,20:34.0,12:20:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,12,Tarde,30
912,1173,20:34.0,12:20:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,29,2024,Monday,12,Tarde,19.5
913,1566,30:39.0,12:30:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,29,2024,Monday,12,Tarde,15
914,1567,48:33.0,12:48:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,29,2024,Monday,12,Tarde,19.5
915,1568,56:32.0,12:56:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,29,2024,Monday,12,Tarde,30
916,1569,06:41.0,13:06:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,29,2024,Monday,13,Tarde,28.5
917,1569,06:41.0,13:06:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,29,2024,Monday,13,Tarde,13.5
918,1174,24:32.0,13:24:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,29,2024,Monday,13,Tarde,19.5
919,1570,37:19.0,14:37:00,1,702,ARANDANO,5,TOPINGS,July,29,2024,Monday,14,Tarde,1.5
920,1570,37:19.0,14:37:00,1,702,ARANDANO,5,TOPINGS,July,29,2024,Monday,14,Tarde,1.5
921,1571,39:13.0,14:39:00,1,702,ARANDANO,5,TOPINGS,July,29,2024,Monday,14,Tarde,1.5
922,1571,39:13.0,14:39:00,1,701,NUEZ,5,TOPINGS,July,29,2024,Monday,14,Tarde,1.5
923,1571,39:13.0,14:39:00,1,701,NUEZ,5,TOPINGS,July,29,2024,Monday,14,Tarde,1.5
924,1572,35:27.0,09:35:00,1,601,DESAYUNO BASICO,85,COMBOS,July,30,2024,Tuesday,9,Manana,25.5
925,1175,47:09.0,09:47:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,30,2024,Tuesday,9,Manana,30
926,1175,47:09.0,09:47:00,1,702,ARANDANO,5,TOPINGS,July,30,2024,Tuesday,9,Manana,1.5
927,1573,10:33.0,10:10:00,1,601,DESAYUNO BASICO,85,COMBOS,July,30,2024,Tuesday,10,Manana,25.5
928,1574,39:10.0,10:39:00,1,702,ARANDANO,5,TOPINGS,July,30,2024,Tuesday,10,Manana,1.5
929,1574,39:10.0,10:39:00,1,701,NUEZ,5,TOPINGS,July,30,2024,Tuesday,10,Manana,1.5
930,1574,39:10.0,10:39:00,1,702,ARANDANO,5,TOPINGS,July,30,2024,Tuesday,10,Manana,1.5
931,1574,39:10.0,10:39:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,30,2024,Tuesday,10,Manana,28.5
932,1176,41:21.0,10:41:00,1,205,WAFLE,75,ALIMENTOS,July,30,2024,Tuesday,10,Manana,22.5
933,1176,41:21.0,10:41:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,30,2024,Tuesday,10,Manana,19.5
934,1177,43:30.0,10:43:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,30,2024,Tuesday,10,Manana,30
935,1177,43:30.0,10:43:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,July,30,2024,Tuesday,10,Manana,24
936,1178,44:15.0,10:44:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,30,2024,Tuesday,10,Manana,30
937,1179,46:53.0,10:46:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,30,2024,Tuesday,10,Manana,19.5
938,1575,35:24.0,11:35:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,30,2024,Tuesday,11,Manana,19.5
939,1575,35:24.0,11:35:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,30,2024,Tuesday,11,Manana,15
940,1576,39:45.0,11:39:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,30,2024,Tuesday,11,Manana,15
941,1576,39:45.0,11:39:00,1,701,NUEZ,5,TOPINGS,July,30,2024,Tuesday,11,Manana,1.5
942,1576,39:45.0,11:39:00,1,701,NUEZ,5,TOPINGS,July,30,2024,Tuesday,11,Manana,1.5
943,1576,39:45.0,11:39:00,1,205,WAFLE,75,ALIMENTOS,July,30,2024,Tuesday,11,Manana,22.5
944,1576,39:45.0,11:39:00,1,205,WAFLE,75,ALIMENTOS,July,30,2024,Tuesday,11,Manana,22.5
945,1180,39:59.0,11:39:00,1,504,PROBIOTICO,25,EXTRAS,July,30,2024,Tuesday,11,Manana,7.5
946,1180,39:59.0,11:39:00,1,408,LIFTOFF,45,BEBIDAS FRIAS,July,30,2024,Tuesday,11,Manana,13.5
947,1180,39:59.0,11:39:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,30,2024,Tuesday,11,Manana,30
948,1180,39:59.0,11:39:00,1,205,WAFLE,75,ALIMENTOS,July,30,2024,Tuesday,11,Manana,22.5
949,1180,39:59.0,11:39:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,30,2024,Tuesday,11,Manana,30
950,1576,50:09.0,11:50:00,1,601,DESAYUNO BASICO,85,COMBOS,July,30,2024,Tuesday,11,Manana,25.5
951,1181,51:20.0,11:51:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,30,2024,Tuesday,11,Manana,6
952,1181,51:20.0,11:51:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,30,2024,Tuesday,11,Manana,19.5
953,1181,51:20.0,11:51:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,30,2024,Tuesday,11,Manana,15
954,1577,06:58.0,12:06:00,1,205,WAFLE,75,ALIMENTOS,July,30,2024,Tuesday,12,Tarde,22.5
955,1577,06:58.0,12:06:00,1,701,NUEZ,5,TOPINGS,July,30,2024,Tuesday,12,Tarde,1.5
956,1578,32:55.0,12:32:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,30,2024,Tuesday,12,Tarde,19.5
957,1578,32:55.0,12:32:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,30,2024,Tuesday,12,Tarde,6
958,1579,36:12.0,12:36:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,30,2024,Tuesday,12,Tarde,30
959,1182,36:58.0,12:36:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,30,2024,Tuesday,12,Tarde,19.5
960,1182,36:58.0,12:36:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,30,2024,Tuesday,12,Tarde,19.5
961,1580,39:32.0,12:39:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,30,2024,Tuesday,12,Tarde,15
962,1581,43:39.0,12:43:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,30,2024,Tuesday,12,Tarde,15
963,1183,54:23.0,12:54:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,30,2024,Tuesday,12,Tarde,28.5
964,1184,34:28.0,13:34:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,30,2024,Tuesday,13,Tarde,15
965,1185,47:06.0,13:47:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,July,30,2024,Tuesday,13,Tarde,19.5
966,1186,52:24.0,13:52:00,1,601,DESAYUNO BASICO,85,COMBOS,July,30,2024,Tuesday,13,Tarde,25.5
967,1187,53:14.0,13:53:00,1,701,NUEZ,5,TOPINGS,July,30,2024,Tuesday,13,Tarde,1.5
968,1187,53:14.0,13:53:00,1,702,ARANDANO,5,TOPINGS,July,30,2024,Tuesday,13,Tarde,1.5
969,1187,53:14.0,13:53:00,1,701,NUEZ,5,TOPINGS,July,30,2024,Tuesday,13,Tarde,1.5
970,1187,53:14.0,13:53:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,30,2024,Tuesday,13,Tarde,19.5
971,1187,53:14.0,13:53:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,30,2024,Tuesday,13,Tarde,6
972,1187,53:14.0,13:53:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,30,2024,Tuesday,13,Tarde,6
973,1187,53:14.0,13:53:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,30,2024,Tuesday,13,Tarde,19.5
974,1187,53:14.0,13:53:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,30,2024,Tuesday,13,Tarde,6
975,1187,53:14.0,13:53:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,30,2024,Tuesday,13,Tarde,19.5
976,1187,53:14.0,13:53:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,30,2024,Tuesday,13,Tarde,19.5
977,1188,54:58.0,13:54:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,30,2024,Tuesday,13,Tarde,30
978,1188,54:58.0,13:54:00,1,604,DESAYUNO PANINI,120,COMBOS,July,30,2024,Tuesday,13,Tarde,36
979,1582,32:29.0,14:32:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,30,2024,Tuesday,14,Tarde,13.5
980,1189,35:21.0,08:35:00,1,207,PONCHE CUCHARADA,30,EXTRAS,July,31,2024,Wednesday,8,Manana,9
981,1189,35:21.0,08:35:00,1,801,VASO Y TAPA,5,DESECHABLE,July,31,2024,Wednesday,8,Manana,1.5
982,1583,36:08.0,08:36:00,1,207,PONCHE CUCHARADA,30,EXTRAS,July,31,2024,Wednesday,8,Manana,9
983,1583,36:08.0,08:36:00,1,801,VASO Y TAPA,5,DESECHABLE,July,31,2024,Wednesday,8,Manana,1.5
984,1584,52:57.0,08:52:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,31,2024,Wednesday,8,Manana,19.5
985,1585,11:08.0,09:11:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,July,31,2024,Wednesday,9,Manana,19.5
986,1586,20:28.0,09:20:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,July,31,2024,Wednesday,9,Manana,19.5
987,1190,09:17.0,10:09:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,31,2024,Wednesday,10,Manana,30
988,1587,19:16.0,10:19:00,1,601,DESAYUNO BASICO,85,COMBOS,July,31,2024,Wednesday,10,Manana,25.5
989,1587,19:16.0,10:19:00,1,202,PANINNI,85,ALIMENTOS,July,31,2024,Wednesday,10,Manana,25.5
990,1191,19:42.0,10:19:00,1,202,PANINNI,85,ALIMENTOS,July,31,2024,Wednesday,10,Manana,25.5
991,1191,19:42.0,10:19:00,1,202,PANINNI,85,ALIMENTOS,July,31,2024,Wednesday,10,Manana,25.5
992,1192,25:49.0,10:25:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,31,2024,Wednesday,10,Manana,19.5
993,1192,25:49.0,10:25:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,31,2024,Wednesday,10,Manana,6
994,1588,35:57.0,10:35:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,31,2024,Wednesday,10,Manana,30
995,1588,35:57.0,10:35:00,1,701,NUEZ,5,TOPINGS,July,31,2024,Wednesday,10,Manana,1.5
996,1589,37:02.0,10:37:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,31,2024,Wednesday,10,Manana,30
997,1589,37:02.0,10:37:00,1,701,NUEZ,5,TOPINGS,July,31,2024,Wednesday,10,Manana,1.5
998,1590,43:20.0,10:43:00,1,601,DESAYUNO BASICO,85,COMBOS,July,31,2024,Wednesday,10,Manana,25.5
999,1591,51:07.0,10:51:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,31,2024,Wednesday,10,Manana,19.5
1000,1593,58:38.0,10:58:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,July,31,2024,Wednesday,10,Manana,24
1001,1592,06:43.0,11:06:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,July,31,2024,Wednesday,11,Manana,19.5
1002,1592,06:43.0,11:06:00,1,706,FRUTA,5,TOPINGS,July,31,2024,Wednesday,11,Manana,1.5
1003,1594,38:54.0,11:38:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,31,2024,Wednesday,11,Manana,30
1004,1193,49:01.0,11:49:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,31,2024,Wednesday,11,Manana,30
1005,1193,49:01.0,11:49:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,31,2024,Wednesday,11,Manana,30
1006,1193,49:01.0,11:49:00,1,205,WAFLE,75,ALIMENTOS,July,31,2024,Wednesday,11,Manana,22.5
1007,1193,49:01.0,11:49:00,1,901,DONITA,30,POSTRES,July,31,2024,Wednesday,11,Manana,9
1008,1193,49:01.0,11:49:00,1,504,PROBIOTICO,25,EXTRAS,July,31,2024,Wednesday,11,Manana,7.5
1009,1193,49:01.0,11:49:00,1,408,LIFTOFF,45,BEBIDAS FRIAS,July,31,2024,Wednesday,11,Manana,13.5
1010,1595,56:48.0,11:56:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,31,2024,Wednesday,11,Manana,19.5
1011,1595,56:48.0,11:56:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,31,2024,Wednesday,11,Manana,19.5
1012,1595,56:48.0,11:56:00,1,205,WAFLE,75,ALIMENTOS,July,31,2024,Wednesday,11,Manana,22.5
1013,1596,56:56.0,11:56:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,31,2024,Wednesday,11,Manana,30
1014,1194,34:08.0,12:34:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,31,2024,Wednesday,12,Tarde,28.5
1015,1194,34:08.0,12:34:00,1,901,DONITA,30,POSTRES,July,31,2024,Wednesday,12,Tarde,9
1016,1195,58:23.0,12:58:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,31,2024,Wednesday,12,Tarde,6
1017,1195,58:23.0,12:58:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,31,2024,Wednesday,12,Tarde,19.5
1018,1195,58:23.0,12:58:00,1,608,MEGAPANNINI,80,COMBOS,July,31,2024,Wednesday,12,Tarde,24
1019,1597,18:44.0,13:18:00,1,702,ARANDANO,5,TOPINGS,July,31,2024,Wednesday,13,Tarde,1.5
1020,1597,18:44.0,13:18:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,31,2024,Wednesday,13,Tarde,30
1021,1597,18:44.0,13:18:00,1,701,NUEZ,5,TOPINGS,July,31,2024,Wednesday,13,Tarde,1.5
1022,1597,18:44.0,13:18:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,31,2024,Wednesday,13,Tarde,28.5
1023,1597,18:44.0,13:18:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,31,2024,Wednesday,13,Tarde,13.5
1024,1196,18:55.0,13:18:00,1,601,DESAYUNO BASICO,85,COMBOS,July,31,2024,Wednesday,13,Tarde,25.5
1025,1197,33:49.0,13:33:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,31,2024,Wednesday,13,Tarde,19.5
1026,1598,09:21.0,14:09:00,1,205,WAFLE,75,ALIMENTOS,July,31,2024,Wednesday,14,Tarde,22.5
1027,1599,15:25.0,14:15:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,31,2024,Wednesday,14,Tarde,19.5
1028,1198,36:06.0,14:36:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,31,2024,Wednesday,14,Tarde,13.5
1029,1199,36:58.0,14:36:00,1,207,PONCHE CUCHARADA,30,EXTRAS,July,31,2024,Wednesday,14,Tarde,9
1030,1600,23:13.0,08:23:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,August,1,2024,Thursday,8,Manana,19.5
1031,1600,23:13.0,08:23:00,1,508,PROTEINA VAINILLA,20,EXTRAS,August,1,2024,Thursday,8,Manana,6
1032,1608,47:31.0,08:47:00,1,502,FIBRA,32,EXTRAS,August,1,2024,Thursday,8,Manana,9.6
1033,1200,22:27.0,09:22:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,August,1,2024,Thursday,9,Manana,19.5
1034,1201,47:15.0,09:47:00,1,702,ARANDANO,5,TOPINGS,August,1,2024,Thursday,9,Manana,1.5
1035,1201,47:15.0,09:47:00,1,601,DESAYUNO BASICO,85,COMBOS,August,1,2024,Thursday,9,Manana,25.5
1036,1201,47:15.0,09:47:00,1,707,YOGURTH,5,TOPINGS,August,1,2024,Thursday,9,Manana,1.5
1037,1201,47:15.0,09:47:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,9,Manana,30
1038,1601,00:52.0,10:00:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,10,Manana,30
1039,1602,01:02.0,10:01:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,10,Manana,30
1040,1604,36:09.0,10:36:00,1,601,DESAYUNO BASICO,85,COMBOS,August,1,2024,Thursday,10,Manana,25.5
1041,1606,43:51.0,10:43:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,10,Manana,30
1042,1606,43:51.0,10:43:00,1,701,NUEZ,5,TOPINGS,August,1,2024,Thursday,10,Manana,1.5
1043,1605,44:06.0,10:44:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,10,Manana,30
1044,1605,44:06.0,10:44:00,1,701,NUEZ,5,TOPINGS,August,1,2024,Thursday,10,Manana,1.5
1045,1603,44:15.0,10:44:00,1,601,DESAYUNO BASICO,85,COMBOS,August,1,2024,Thursday,10,Manana,25.5
1046,1607,54:08.0,10:54:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,10,Manana,30
1047,1610,59:12.0,10:59:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,10,Manana,30
1048,1610,59:12.0,10:59:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,August,1,2024,Thursday,10,Manana,13.5
1049,1610,59:12.0,10:59:00,1,202,PANINNI,85,ALIMENTOS,August,1,2024,Thursday,10,Manana,25.5
1050,1610,59:12.0,10:59:00,1,402,MEGATE,50,BEBIDAS FRIAS,August,1,2024,Thursday,10,Manana,15
1051,1610,59:12.0,10:59:00,1,205,WAFLE,75,ALIMENTOS,August,1,2024,Thursday,10,Manana,22.5
1052,1609,16:26.0,11:16:00,1,508,PROTEINA VAINILLA,20,EXTRAS,August,1,2024,Thursday,11,Manana,6
1053,1609,16:26.0,11:16:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,August,1,2024,Thursday,11,Manana,19.5
1054,1609,16:26.0,11:16:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,11,Manana,30
1055,1202,55:12.0,11:55:00,1,202,PANINNI,85,ALIMENTOS,August,1,2024,Thursday,11,Manana,25.5
1056,1202,55:12.0,11:55:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,August,1,2024,Thursday,11,Manana,19.5
1057,1611,10:57.0,12:10:00,1,407,CHUPAPANZAS LITRO Y MEDIO,95,BEBIDAS FRIAS,August,1,2024,Thursday,12,Tarde,28.5
1058,1203,18:19.0,12:18:00,1,604,DESAYUNO PANINI,120,COMBOS,August,1,2024,Thursday,12,Tarde,36
1059,1204,29:43.0,12:29:00,1,601,DESAYUNO BASICO,85,COMBOS,August,1,2024,Thursday,12,Tarde,25.5
1060,1204,29:43.0,12:29:00,1,601,DESAYUNO BASICO,85,COMBOS,August,1,2024,Thursday,12,Tarde,25.5
1061,1204,29:43.0,12:29:00,1,601,DESAYUNO BASICO,85,COMBOS,August,1,2024,Thursday,12,Tarde,25.5
1062,1612,35:58.0,12:35:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,August,1,2024,Thursday,12,Tarde,19.5
1063,1612,35:58.0,12:35:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,August,1,2024,Thursday,12,Tarde,19.5
1064,1613,37:35.0,12:37:00,1,206,TE DE GRANADA,65,BEBIDAS CALIENTES,August,1,2024,Thursday,12,Tarde,19.5
1065,1614,00:48.0,13:00:00,1,601,DESAYUNO BASICO,85,COMBOS,August,1,2024,Thursday,13,Tarde,25.5
1066,1205,01:28.0,13:01:00,1,504,PROBIOTICO,25,EXTRAS,August,1,2024,Thursday,13,Tarde,7.5
1067,1205,01:28.0,13:01:00,1,408,LIFTOFF,45,BEBIDAS FRIAS,August,1,2024,Thursday,13,Tarde,13.5
1068,1205,01:28.0,13:01:00,1,504,PROBIOTICO,25,EXTRAS,August,1,2024,Thursday,13,Tarde,7.5
1069,1205,01:28.0,13:01:00,1,408,LIFTOFF,45,BEBIDAS FRIAS,August,1,2024,Thursday,13,Tarde,13.5
1070,1206,02:24.0,13:02:00,1,508,PROTEINA VAINILLA,20,EXTRAS,August,1,2024,Thursday,13,Tarde,6
1071,1206,02:24.0,13:02:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,August,1,2024,Thursday,13,Tarde,19.5
1072,1206,02:24.0,13:02:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,August,1,2024,Thursday,13,Tarde,19.5
1073,1615,04:51.0,13:04:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,August,1,2024,Thursday,13,Tarde,30
1074,1615,04:51.0,13:04:00,1,706,FRUTA,5,TOPINGS,August,1,2024,Thursday,13,Tarde,1.5
1075,1615,04:51.0,13:04:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,August,1,2024,Thursday,13,Tarde,13.5
1076,1615,04:51.0,13:04:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,August,1,2024,Thursday,13,Tarde,28.5
1077,1207,08:08.0,13:08:00,1,202,PANINNI,85,ALIMENTOS,August,1,2024,Thursday,13,Tarde,25.5
1078,1616,15:08.0,13:15:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,August,1,2024,Thursday,13,Tarde,24
1079,1208,32:53.0,13:32:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,August,1,2024,Thursday,13,Tarde,19.5
1080,1617,48:00.0,13:48:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,August,1,2024,Thursday,13,Tarde,13.5
1081,1618,28:00.0,14:28:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,August,1,2024,Thursday,14,Tarde,19.5
1082,1619,34:13.0,08:34:00,1,207,PONCHE CUCHARADA,30,EXTRAS,August,2,2024,Friday,8,Manana,9
1083,1619,34:13.0,08:34:00,1,801,VASO Y TAPA,5,DESECHABLE,August,2,2024,Friday,8,Manana,1.5
1084,1209,34:25.0,08:34:00,1,602,DESAYUNO WAFLE,110,COMBOS,August,2,2024,Friday,8,Manana,33
1085,1621,45:43.0,08:45:00,1,207,PONCHE CUCHARADA,30,EXTRAS,August,2,2024,Friday,8,Manana,9
